"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23007367","South Hampton Estates","209","Portsmouth","P","H","2023-08-14","","2023-09-03","2023-09-03","20","20","205000.00","205000.00","","","1394.00","3","2","","16 - 20 Years","55X110","Residential","DS","","0 - 0.5","","Robbie Breaux & Team Brokered by Real Broker (l001230)","Anne-Marie Drouant","","Broussard","LA","70518","","Lafayette","","LOT 30 SOUTHAMPTON ESTATES (55X110)","2023-10-11","3% -$150","N","30","",""
"23008111","Beau Savanne","103","Del Haven","P","K","2023-09-05","","2023-10-11","2023-10-11","36","36","329500.00","329500.00","","","1793.00","3","2","","6 - 10 Years","as per plat","Residential","DS","","0 - 0.5","","Rhodes Realty, LLC (l001240)","Ava Trimble","","Lafayette","LA","70506","","Lafayette","","LOT 56 BEAU SAVANNE PH 1","2023-11-15","2.5% - 150","N","56","",""
"22010120","None","887","Bosco","P","A2","2022-10-28","","2023-09-20","2023-09-19","162","162","165000.00","165000.00","","","1360.00","2","1","1","21 - 30 Years","82.39' x 380.33'","Residential","DS","","0.51 - 0.99","","Latter & Blum (l000050)","Angi Trahan","","Church Point","LA","70525","","Acadia","","Lot 3-B-1 (.70 acre)","2023-10-30","3%-150","N","3-B-1","",""
"23008774","None","5317","Admiral Doyle","P","I5","2023-09-25","","2023-10-12","2023-10-11","16","16","180000.00","180000.00","","","1605.00","3","2","","51 - 75 Years","200x400","Residential","DS","","1 - 2.99","","Cindy Herring Real Estate (l001038)","Cindy Herring","","Jeanerette","LA","70544","","Iberia","","1.84 AC.... VAN BROCKLIN, 40-ARP RD, DUBOIS, VAN BROCKLIN LOCATED IN SEC 41, T12S, R7E","2023-11-17","3-150","N","0","",""
"23009266","Hudson Yards","229","Weaver","P","V1","2023-10-12","","2023-10-12","2023-10-12","0","0","253230.00","253230.00","","","1833.00","4","2","1","Under Construction","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-12-01","2.5%","N","15","",""
"23002360","Mills Terrace","104","Altland","P","C","2023-03-23","","2023-09-22","2023-09-21","156","156","231990.00","215990.00","","","1684.00","4","2","","Under Construction","85X165.9X85X166.29","Residential","DS","","0 - 0.5","","WJH LLC of Delaware (l001363)","Leslie Dekle","","Scott","LA","70583","","Lafayette","","LOT 52 MILLS TERRACE SUB  (0.324 AC)(85X165.9X85X166.29)","2023-11-28","3%","N","52","Nora Pruitt",""
"23006477","Stonehaven on the River","400","Dunvegan","P","N","2023-07-18","","2023-09-05","2023-09-04","48","48","425000.00","425000.00","","","2043.00","3","2","","Under Construction","55 x 115","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Kirk Schexnaider","","Lafayette","LA","70503","","Lafayette","","LOT T93 STONEHAVEN ON THE RIVER PH 5 LOTS T92-T132 & T134-T140 (55X11","2023-10-26","2.5%-150","N","T93","",""
"23005880","Mon Cherie","403","Queenstown","P","P","2023-07-01","","2023-10-16","2023-08-29","59","441","379500.00","379500.00","","","1997.00","4","2","","New","per plat","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Carrie Theard","","Youngsville","LA","70592","","Lafayette","","LOT 125 MON CHERIE SUBD  (60.58X120X60X120) (7234.711 SQ FT)","2023-11-28","3%","N","125","",""
"23009179","Cobblestone Phase 2","174","Cobblestone","P","L2","2023-10-10","","2023-10-14","2023-10-13","3","3","160000.00","160000.00","","","1100.00","3","2","","21 - 30 Years","95 x 200","Residential","DS","","0 - 0.5","","Thibodeaux Reed Realty, LLC (l001190)","Rosalind Thibodeaux","","Church Point","LA","70525","","St Landry","","Section 15 Township 8 south range 3 e in parish of st landry, lot 17 (portion George M Lugo)","2023-11-15","3%","N","017","",""
"23005794","Enclave","508","Highland Oaks","P","O","2023-06-29","","2023-09-18","2023-09-15","78","78","189000.00","189000.00","","","1017.00","2","1","","Under Construction","tbd","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Lafayette","LA","70508","","Lafayette","","Lot 75 of Enclave Subdivision","2023-11-01","2.25%","N","75","",""
"23007600","Prioux","707","Prioux","P","I1","2023-08-20","","2023-09-27","2023-09-26","37","37","268000.00","250000.00","","","2004.00","4","3","","31 - 40 Years","73 x 148","Residential","DS","","0 - 0.5","","Latter & Blum - NI (l001161)","Amy Firmin","","New Iberia","LA","70563","","Iberia","","1- 73 X 148 PART LOT 7, PART LOT 8, PRIOUX ST, PART LOTS 18 & 19 BEING S-22.5' Lot 7 & N-50.5' Lot 8, blk 7, Prioux sub","2023-10-26","3%-150","N","7","",""
"23008051","Long Fella","6603","Montgomery","P","V1","2023-09-01","","2023-09-20","2023-09-19","18","18","120000.00","120000.00","","","1280.00","3","2","","11 - 15 Years","approx .53 AC","Residential","MM","","0.51 - 0.99","","Real Broker, LLC (l001335)","Lindsey Reed","","Maurice","LA","70555","","Vermilion","","LOT 19 LONG FELLA S/D PHASE II     2018005447      IMP","2023-10-24","3%-$150","N","19","",""
"23009269","Gabriel's Place","102","Tenor","P","P","2023-10-12","","2023-10-12","2023-10-12","0","0","308525.00","308525.00","","","2406.00","4","3","","Under Construction","22X139X60X130","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-12-13","2.5%","N","9","",""
"22009725","Greenbriar Estates","1200","Bayou","P","G2","2022-10-15","","2023-07-21","2023-07-21","258","258","750000.00","640000.00","","","4041.00","4","3","1","31 - 40 Years","146x146x140x125","Residential","DS","","0 - 0.5","","Robbie Breaux & Team Brokered by Real Broker (l001230)","Robbie Breaux","","Lafayette","LA","70503","","Lafayette","","LOT 73 GREENBRIAR ESTATES SUB (145.99X146.25X140X125.28)","2024-07-31","3%-$150","Y","73","",""
"23006760","Fairhaven","206","Preston Rose","P","P","2023-07-27","","2023-09-18","2023-09-18","53","53","373545.00","373545.00","","","2622.00","4","3","","Under Construction","70X130","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","FAIRHAVEN - PHASE 1 SECTION 18, T11S, R5E, LAFAYETTE PARISH, LOUISIANA","2023-10-24","2.5%","N","112","",""
"23004340","Hidden Haven","103","Oak Haven","P","D","2023-05-19","","2023-09-18","2023-09-18","122","122","261310.00","261310.00","","","1895.00","3","2","","New","54X124X50X142","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","HIDDEN HAVEN - LOCATED IN SECT. 74 & 50, T9S-R4E, LAFAYETTE PARISH, LOUISIANA","2023-10-30","2.5%","N","2","",""
"23003035","Timberstone Estates","707","Barrow","P","I1","2023-04-13","","2023-09-22","2023-09-21","158","158","239990.00","224990.00","","","1773.00","4","2","","Under Construction","124X76X124X76","Residential","DS","","0 - 0.5","","WJH LLC of Delaware (l001363)","Leslie Dekle","","New Iberia","LA","70563","","Iberia","","BEING LOT 6, BLK 6, TIMBERSTONE ESTATES SUB, PHASE III  BEING IN SEC 22, T12S, R7E","2023-11-28","3%","N","36006","Nora Pruitt",""
"23004185","West Village Estates","107","Breakers","P","F","2023-05-15","","2023-09-20","2023-09-19","127","127","596250.00","584325.00","","","2385.00","4","2","1","New","70 x 120","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Clare Hensarling","","Scott","LA","70583","","Lafayette","","LOT 47 ESTATES AT WEST VILLAGE PH 1, THE (70X120)","2023-10-31","2.5%-150","N","47","Hailey Daigle Genin",""
"23009185","Broadmoor Terrace","353","Orangewood","P","G2","2023-10-09","","2023-10-12","2023-10-11","2","2","339900.00","339900.00","","","2796.00","5","2","1","51 - 75 Years","130x170","Residential","DS","","0.51 - 0.99","","Latter & Blum (l000050)","Debbie Gill","","Lafayette","LA","70503","","Lafayette","","LOT 269 & NW 57.5FT LOT 270 BROADMOOR TERRACE SUB EXT #3","2023-11-17","3% -$150","N","026","",""
"23007467","Rural Tract (NO Subd)","2221","Beau Bassin","P","B","2023-08-16","","2023-09-18","2023-09-17","17","17","699000.00","699000.00","","","3200.00","4","3","","21 - 30 Years","208.22X419.36","Residential","DS","","1 - 2.99","","Latter & Blum (l000050)","Jennifer Guillory","","Carencro","LA","70520","","Lafayette","","P TR 3 SEC 72 T8S R5E (2 AC)(208.22X417.48X208.21X419.36)","2023-10-30","3%-$150","N","0","",""
"23008291","None","188","Richard","P","L2","2023-09-11","","2023-09-22","2023-09-22","11","11","131200.00","131200.00","","","1375.00","2","2","","16 - 20 Years","437.20X1030.6X578.8X1090","Residential","MM","","11 - 19.99","","Goldie Locks Realty LLC (l001197)","Brandy Siner","","Opelousas","LA","70570","","St Landry","","Tract 3 and Tract 4  , section 96/97,T6S,R4E","2023-10-19","2.5-200","N","000","",""
"23002606","Verot Park","402","Caldwell Sugar","P","P","2023-03-29","","2023-10-12","2023-10-12","73","73","280000.00","265000.00","","","2079.00","4","2","","1 - 3 Years","50 x 115","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Caitlin Pitre Hebert","","Youngsville","LA","70592","","Lafayette","","LOT 79 VEROT PARK PH 1 (50X115)","2023-11-15","3%-150","N","79","",""
"23009271","Gabriel's Place","106","Interpreter","P","P","2023-10-12","","2023-10-12","2023-10-12","0","0","280595.00","280595.00","","","2072.00","4","3","","Under Construction","58X136X78X31X127","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-12-05","2.5%","N","19","",""
"23004821","Savannah Pointe","100","Hardwicke","P","C","2023-06-02","","2023-09-18","2023-09-18","108","108","189800.00","189795.00","","","1104.00","3","2","0","Under Construction","82X98X69X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-10-30","2.5%","N","39","",""
"23005839","St Esprit Estates","100","Sawtooth","P","B","2023-06-30","","2023-10-02","2023-09-29","91","91","285000.00","260000.00","","","1641.00","3","2","1","6 - 10 Years","83x138","Residential","DS","","0 - 0.5","","Dream Home Realty, LLC (l001181)","Billy Pritchard","","Carencro","LA","70520","","Lafayette","","LOT 13 SAINT ESPIRIT ESTATES PH I","2023-12-29","2.5% - $150","N","0013","",""
"23001135","Caillouet","110","Edward","P","L1","2023-02-09","","2023-10-12","2023-10-11","225","225","229000.00","160000.00","","","2216.00","4","2","1","31 - 40 Years","91.5x145x160","Residential","DS","","0.51 - 0.99","","RE/MAX Excellence (l001244)","Toni Effingger","","Port Barre","LA","70577","","St Landry","","2 LOTS 8 (50X145) & 9 (41.5X145) (IRREGULAR IN SHAPE) CAILLOUET SUBDI","2023-11-20","3%","N","008","",""
"23008943","Blue Haven","2203","Bayou Bend","P","I1","2023-10-02","","2023-10-12","2023-10-12","2","2","425000.00","425000.00","","","3003.00","3","3","1","21 - 30 Years","203 X 310","Residential","DS","","1 - 2.99","","Keaty Real Estate Team (l000932)","Nadie Cagley","","New Iberia","LA","70563","","Iberia","","1-203 X 310  BAYOU TECHE, BLUE HAVEN DR., LOT 5-A, LOT 2-A.  BEING LOTS 3-A & 4-A, BLUE HAVEN SUB., PART 2  LOCATED I","2023-11-15","3%-$150","N","3A & 4A","Michael Cagley",""
"22006372","Mon Cherie","105","Prague","P","P","2022-07-01","","2023-08-21","2023-08-18","413","413","364990.00","354990.00","","","1885.00","4","2","","New","60 x 120","Residential","DS","","0 - 0.5","","Dream Home Realty, LLC (l001181)","Guy Migues","","Youngsville","LA","70592","","Lafayette","","LOT 135 OF MON CHERIE SUBDIVISION","2023-10-31","2.5%-$150","N","135","",""
"23009282","Autumn Park","7412","Seven Oaks","P","V1","2023-10-12","","2023-10-12","2023-10-12","0","0","192415.00","192415.00","","","1192.00","3","2","","Under Construction","62X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-12-05","2.5%","N","31","",""
"23008138","Country Lakes","204","Lakefront","P","K","2023-09-06","","2023-10-12","2023-10-12","36","36","245000.00","239000.00","","","2314.00","3","2","","11 - 15 Years","60X110","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Teresa Rainey","","Rayne","LA","70578","","Lafayette","","LOT 128 COUNTRY LAKES SUBD (66X105)","2023-11-13","3%-$250","N","012","",""
"23008569","Beau Rivage Crossing","1400","Bayou","P","G1","2023-09-19","","2023-09-28","2023-09-27","8","8","125000.00","125000.00","","","927.00","1","1","1","31 - 40 Years","0","Residential","AS","","0 - 0.5","","ICON Real Estate Co (l001333)","Jenny Hale","","Lafayette","LA","70508","3a","Lafayette","","LOT 3A BEAU RIVAGE CROSSING I CONDO  (927 SF)(3.42% INTEREST IN COMMON ELEMENTS)","2023-11-03","2.75% -$150","Y","0","",""
"23009071","Champagne Estate","8624","Wanda","P","V1","2023-10-06","","2023-10-13","2023-10-12","6","6","219900.00","219900.00","","","1527.00","3","2","","31 - 40 Years","1.148 AC","Residential","DS","","1 - 2.99","","Choice Realty (l000991)","C. Leigh Ann Meche","","Youngsville","LA","70592","","Vermilion","","1.148 AC IN SEC 38 T 12 R 5 E, BEING LOT 106 CHAMPAGNE EST. PHASE 111","2023-11-20","2.5% RR","N","106","",""
"23005504","None","3907","Hwy 358","P","L2","2023-06-22","","2023-09-18","2023-09-16","86","86","415000.00","394000.00","","","2100.00","4","2","1","21 - 30 Years","13.264","Residential","DS","","11 - 19.99","","EXP Realty, LLC (l001154)","Pamela Bergeron","","Opelousas","LA","70570","","St Landry","","13.264 AC TRACT 3 IN SEC 10 T-7S R-3E 991275 (L-43-639)","2023-10-27","2.5","Y","1-0","",""
"23005559","None","100","Pirogue","P","B","2023-06-23","","2023-09-22","2023-09-21","90","90","220000.00","215000.00","","","1928.00","3","2","","41 - 50 Years","per plat","Residential","DS","","0.51 - 0.99","","Latter & Blum (l000050)","Allen Dugas","","Carencro","LA","70520","","Lafayette","","TR B SEC 90 T8S R5E (.846 AC)","2023-10-27","3%-150","N","TR B","",""
"23002737","Prairie Cove","202","Earls","P","V1","2023-04-04","","2023-10-13","2023-10-13","192","192","281000.00","275000.00","","","1618.00","3","2","","New","60x125","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Maurice","LA","70555","","Vermilion","","Lot 80 PRAIRIE COVE - PH II","2023-11-10","2.5%","N","80","",""
"22005636","Fortune Hills","200","Long Oak","P","O","2022-06-16","","2023-09-18","2023-08-06","416","416","607710.00","581850.00","","","2586.00","4","3","1","Under Construction","90X126.47X90X127.20","Residential","DS","","0 - 0.5","","Dwight Andrus Real Estate Agency, LLC (l001261)","Ted Bauer","","Youngsville","LA","70592","","Lafayette","","LOT 86 FORTUNE HILLS (90X126.47X90X127.20)","2023-10-13","2.5%","N","86","",""
"23005364","Delmar Estates","606","Santa Anita","P","N","2023-06-19","","2023-09-22","2023-09-22","92","123","355000.00","345000.00","","","2230.00","4","2","1","21 - 30 Years","140.83X128.02X184.99X191.","Residential","DS","","0.51 - 0.99","","EXP Realty, LLC (l001154)","David Wenger","","Lafayette","LA","70503","","Lafayette","","LOT 13 DELMAR ESTATES PHASE 2 (140.83X128.02X184.99X191.30)","2023-11-06","2.5% -$150","N","13","",""
"23005696","Broussard Hills","101","Chesson Hill","P","H","2023-06-26","","2023-08-30","2023-08-28","63","63","276000.00","276000.00","","","2079.00","4","2","","New","As per plat","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Broussard","LA","70518","","Lafayette","","Lot 76 Broussard Hills Sub","2023-11-03","3%","N","76","",""
"23006704","Fairground Place","204","Summerfest","P","D","2023-07-26","","2023-10-14","2023-10-14","70","70","217500.00","217500.00","","","1525.00","4","2","","16 - 20 Years","40.06X100X67X101.17","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Emily Nealy","","Lafayette","LA","70507","","Lafayette","","LOT 7 FAIRGROUND PLACE PHASE II  IN SEC 35, T8S, R4E (67.03X101.17X67X100)","2023-11-20","2.5%-150","N","7","",""
"23006346","None","113","Jerome","P","C","2023-07-14","","2023-10-14","2023-10-13","66","66","215000.00","205000.00","","","2113.00","4","2","","41 - 50 Years","142x225","Residential","DS","","0.51 - 0.99","","Keaty Real Estate Team (l000932)","Tyler Albrecht","","Lafayette","LA","70507","","Lafayette","","Reaminder of TR 3 SEC 8 T95","2023-11-09","3%-150","N","REMAINDER OF TR 3 SE","",""
"23005929","Savannah Pointe","116","Hardwicke","P","C","2023-07-05","","2023-09-18","2023-09-18","75","75","188695.00","188695.00","","","1067.00","3","2","0","Under Construction","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-10-31","2.5%","N","31","",""
"23008610","Aurora Park","100","Trojan","P","O","2023-09-20","","2023-10-14","2023-10-13","23","23","199500.00","189000.00","","","1925.00","3","2","","31 - 40 Years","75X125","Residential","DS","","0 - 0.5","","Bridge Realty Group, LLC (l001377)","Kiwi Bautista","","Lafayette","LA","70508","","Lafayette","","LOT 76 AURORA PARK SUB (100.7X120X89.55X120.52)","2023-10-20","2.5%","N","76","Kimmerly Bautista",""
"23008823","None","1018","Jed","P","M2","2023-09-27","","2023-10-14","2023-10-14","17","17","145000.00","145000.00","","","1216.00","3","2","","4 - 5 Years","125X278.98X125X279.52","Residential","MM","","0.51 - 0.99","","Keller Williams Realty Acadiana (l000906)","Katie Aucoin","","Breaux Bridge","LA","70517","","St Martin","","0.80 AC: LOT 28 OF BETSY FARM SUB. PER PLAT OF SURVEY #228806COB: 925-258-218401 974-464-228331 976-664-228806 1070-028","2023-11-14","3%-150","N","28","",""
"23006558","None","1005","A Courville","P","M2","2023-07-20","","2023-10-14","2023-10-14","86","365","264000.00","249000.00","","","3262.00","5","3","","41 - 50 Years","115.25x175.2","Residential","DS","","0.51 - 0.99","","Keller Williams Realty Acadiana (l000906)","Rodolphe Toranto","","St. Martinville","LA","70582","","St Martin","",".52 AC located in Sec. 37, T9S, R7E","2023-11-17","3%","N","0","",""
